2293;Volksschule (Grund- u. Mittelschulen);Mittelschule München, Zielstattstraße 74  ;Zielstattstr. 74;81379;München;http://www.km.bayern.de/schule/2293.html
1929;Berufsfachschule f. Fremdsprachenberufe;Sprachen- und Dolmetscher-Institut München Priv. Berufsfachschule für Fremdsprachenberufe;Baierbrunner Str. 28;81379;München;http://www.km.bayern.de/schule/1929.html
1186;Fachoberschule;Private Fachoberschule für Wirtschaft und Verwaltung der EuroKolleg Privatschulen Deutschl. gUG (haftungsbeschränkt) in München;Baierbrunner Str. 28;81379;München;http://www.km.bayern.de/schule/1186.html
1991;Volksschule zur sonderpädagog. Förderung;Sonderpädagogisches Förderzentrum München Süd  ;Boschetsrieder Str. 35;81379;München;http://www.km.bayern.de/schule/1991.html
2292;Volksschule (Grund- u. Mittelschulen);Grundschule München, Zielstattstraße 74  ;Zielstattstr. 74;81379;München;http://www.km.bayern.de/schule/2292.html
974;Gymnasium;Gymnasium Huber München - Schule in freier Trägerschaft -  ;Baierbrunner Str. 42;81379;München;http://www.km.bayern.de/schule/0974.html
2148;Volksschule (Grund- u. Mittelschulen);Grundschule München, Boschetsrieder Straße 35  ;Boschetsrieder Str. 35;81379;München;http://www.km.bayern.de/schule/2148.html
1346;Sonstige Berufsfachschule;Priv. Berufsfachschule für Musicaldarsteller der Abraxas Musical Akademie GmbH & Co., München;Hofmannstr. 7 Haus C;81379;München;http://www.km.bayern.de/schule/1346.html
2077;Volksschule (Grund- u. Mittelschulen);Private Bilinguale Deutsch-Italienische Grundschule Leonardo-da-Vinci des BiDlBi e.V. München;Baierbrunner Str. 28;81379;München;http://www.km.bayern.de/schule/2077.html
2280;Volksschule (Grund- u. Mittelschulen);Grundschule München, Walliser Straße 5  ;Walliser Str. 5;81475;München;http://www.km.bayern.de/schule/2280.html
737;Realschule;Joseph-von-Fraunhofer-Schule Staatl. Realschule München II  ;Engadiner Str. 1;81475;München;http://www.km.bayern.de/schule/0737.html
374;Gymnasium;Gymnasium München Fürstenried-West   ;Engadiner Str. 1;81475;München;http://www.km.bayern.de/schule/0374.html
2281;Volksschule (Grund- u. Mittelschulen);Mittelschule München, Walliser Straße 5  ;Walliser Str. 5;81475;München;http://www.km.bayern.de/schule/2281.html
2212;Volksschule (Grund- u. Mittelschulen);Grundschule München, Königswieser Straße 7  ;Königswieser Str. 7;81475;München;http://www.km.bayern.de/schule/2212.html
1039;Freie Waldorfschule;Freie Waldorfschule München Südwest priv. Grundschule des Förderverein Freie Waldorfschule München Südwest e.V.;Züricher Str. 9;81476;München;http://www.km.bayern.de/schule/1039.html
2143;Volksschule (Grund- u. Mittelschulen);Grundschule München, Berner Straße 6  ;Berner Str. 6;81476;München;http://www.km.bayern.de/schule/2143.html
2167;Volksschule (Grund- u. Mittelschulen);Grundschule München, Forstenrieder Allee 175  ;Forstenrieder Allee 175;81476;München;http://www.km.bayern.de/schule/2167.html
2296;Volksschule (Grund- u. Mittelschulen);Mittelschule München, Sambergerstraße 14  ;Sambergerstr. 14;81477;München;http://www.km.bayern.de/schule/2296.html
2243;Volksschule (Grund- u. Mittelschulen);Grundschule München, Sambergerstraße 14  ;Sambergerstr. 14;81477;München;http://www.km.bayern.de/schule/2243.html
198;Gymnasium;Städtisches Thomas-Mann-Gymnasium München  ;Drygalski-Allee 2;81477;München;http://www.km.bayern.de/schule/0198.html
2193;Volksschule (Grund- u. Mittelschulen);Grundschule München, Herterichstraße 41  ;Herterichstr. 41;81479;München;http://www.km.bayern.de/schule/2193.html
2913;Volksschule (Grund- u. Mittelschulen);Reinhard-Wallbrecher-Schule München, Priv. Volksschule (Grundschule) der St. Anna Schulverbund gemeinnützige GmbH;Wolfratshauser Str. 214;81479;München;http://www.km.bayern.de/schule/2913.html
508;Realschule;Private Realschule Gut Warnberg der begemann gemeinnützige GmbH in München ;Warnbergstr. 1;81479;München;http://www.km.bayern.de/schule/0508.html
2283;Volksschule (Grund- u. Mittelschulen);Grundschule München, Weißenseestraße 45  ;Weißenseestr. 45;81539;München;http://www.km.bayern.de/schule/2283.html
550;Realschule;Städtische Elly-Heuss-Realschule München  ;Ungsteiner Str. 46;81539;München;http://www.km.bayern.de/schule/0550.html
1918;Fachakademie;Städt. Fachakademie f. Heilpädagogik München Anton-Fingerle-Zentrum ;Schlierseestr. 47;81539;München;http://www.km.bayern.de/schule/1918.html
345;Abendgymnasium;Städtisches Abendgymnasium für Berufstätige im Anton-Fingerle-Bildungszentrum München;Schlierseestr. 47;81539;München;http://www.km.bayern.de/schule/0345.html
1623;Sonstige Fachschule;Fachschule für die Ausbildung für Werklehrer/Werklehrerinnen im sozialen Bereich der Landeshauptstadt München;Schlierseestr. 47;81539;München;http://www.km.bayern.de/schule/1623.html
182;Gymnasium;Asam-Gymnasium München   ;Schlierseestr. 20;81539;München;http://www.km.bayern.de/schule/0182.html
1857;Berufsfachschule des Gesundheitswesens;Städtische Berufsfachschule für Ergotherapie München  ;Schlierseestr. 47;81539;München;http://www.km.bayern.de/schule/1857.html
1174;Fachoberschule;Städtische Fachoberschule für Gestaltung München  ;Ungsteiner Str. 46;81539;München;http://www.km.bayern.de/schule/1174.html
2231;Volksschule (Grund- u. Mittelschulen);Mittelschule München, Perlacher Straße 114  ;Perlacher Str. 114;81539;München;http://www.km.bayern.de/schule/2231.html
1622;Volksschule zur sonderpädagog. Förderung;Carl-August-Heckscher-Schule, Förderschule und Schule für Kranke in München ;Deisenhofener Str. 28;81539;München;http://www.km.bayern.de/schule/1622.html
349;Kolleg;Münchenkolleg - Städt. Institut zur Erlangung der Hochschulreife am Anton-Fingerle-Bildungszentrum ;Schlierseestr. 47;81539;München;http://www.km.bayern.de/schule/0349.html
1904;Fachakademie;Fachakademie für Sozialpädagogik der Landeshauptstadt München  ;Schlierseestr. 47;81539;München;http://www.km.bayern.de/schule/1904.html
878;Fachoberschule;Städt. Rainer-Werner-Fassbinder- Fachoberschule für Sozialwesen München ;Schlierseestr. 47;81539;München;http://www.km.bayern.de/schule/0878.html
2201;Volksschule (Grund- u. Mittelschulen);Mittelschule München, Ichostraße 2  ;Ichostr. 2;81541;München;http://www.km.bayern.de/schule/2201.html
1906;Fachakademie;Fachakademie für Sozialpädagogik München der Armen Schulschwestern von Unserer Lieben Frau ;Mariahilfplatz 14;81541;München;http://www.km.bayern.de/schule/1906.html
1749;Berufsfachs. f. Hauswirtschaft u. Sozialberufe;Berufsfachschule für Ernährung und Versorgung der Armen Schulschwestern v.U.L.Fr. München;Mariahilfplatz 14;81541;München;http://www.km.bayern.de/schule/1749.html
2200;Volksschule (Grund- u. Mittelschulen);Grundschule München, Ichostraße 2  ;Ichostr. 2;81541;München;http://www.km.bayern.de/schule/2200.html
190;Gymnasium;Pestalozzi-Gymnasium München   ;Eduard-Schmid-Str. 1;81541;München;http://www.km.bayern.de/schule/0190.html
2319;Volksschule (Grund- u. Mittelschulen);Integrative Montessori-Schule a. d. Balanstraße, München, Werkstatt der Generationen, Volksschule (GS + HS) d.Monte Balan Bild.-Tr.gemeinn.GmbH;Balanstr. 73;81541;München;http://www.km.bayern.de/schule/2319.html
1275;Volksschule (Grund- u. Mittelschulen);Mittelschule München, Weilerstraße 1  ;Weilerstr. 1;81541;München;http://www.km.bayern.de/schule/1275.html
1578;Sonstige Berufsfachschule;MFA München Film Akademie Priv.Berufsfachschule f. Schauspiel Rudolf Binder, München ;Regerstr. 27;81541;München;http://www.km.bayern.de/schule/1578.html
2282;Volksschule (Grund- u. Mittelschulen);Grundschule München, Weilerstraße 1  ;Weilerstr. 1;81541;München;http://www.km.bayern.de/schule/2282.html
1957;Berufsfachs. f. Hauswirtschaft u. Sozialberufe;Caritas Don Bosco Berufsfachschule für Kinderpflege München des Caritasverbandes der Ezdiözese München und Freising e.V.;Auerfeldstr. 19;81541;München;http://www.km.bayern.de/schule/1957.html
2245;Volksschule (Grund- u. Mittelschulen);Grundschule München, Sankt-Martin-Straße 30  ;St.-Martin-Str. 30;81541;München;http://www.km.bayern.de/schule/2245.html
187;Gymnasium;Maria-Theresia-Gymnasium München   ;Regerplatz 1;81541;München;http://www.km.bayern.de/schule/0187.html
2223;Volksschule (Grund- u. Mittelschulen);Grundschule München, Mariahilfplatz 18  ;Mariahilfplatz 18;81541;München;http://www.km.bayern.de/schule/2223.html
1907;Fachakademie;Caritas Don Bosco Fachakademie für Sozialpädagogik München des Caritasverbandes der Erzdiözese München u. Freising e.V.;Auerfeldstr. 19;81541;München;http://www.km.bayern.de/schule/1907.html
564;Realschule;Erzbischöfliche Theresia-Gerhardinger- Mädchenrealschule München-Au ;Mariahilfplatz 13;81541;München;http://www.km.bayern.de/schule/0564.html
1785;Berufsfachschule f. techn. Assistenzberufe;Chemieschule Dr. Erwin Elhardt, Berufsfachschule für chem.-techn. und umweltschutztechnische Assistenten, München;Ludmillastr. 30;81543;München;http://www.km.bayern.de/schule/1785.html
2127;Volksschule (Grund- u. Mittelschulen);Grundschule München, Agilolfingerplatz 1  ;Agilolfingerplatz 1;81543;München;http://www.km.bayern.de/schule/2127.html
1894;Gewerbliche Fachschule;Chemieschule Dr. Erwin Elhardt Fachschule für Chemietechnik München ;Ludmillastr. 30;81543;München;http://www.km.bayern.de/schule/1894.html
180;Gymnasium;Albert-Einstein-Gymnasium München   ;Lautererstr. 2;81545;München;http://www.km.bayern.de/schule/0180.html
1905;Fachakademie;Fachakademie für Sozialpädagogik München der Stiftung Kath. Bildungsstätten für Sozialberufe;Theodolindenstr. 24;81545;München;http://www.km.bayern.de/schule/1905.html
753;Volksschule zur sonderpädagog. Förderung;Bayerische Landesschule für Körperbehinderte München, Förderzentrum, Förderschwerpunkt körperl. u. motor. Entwicklung;Kurzstr. 2;81547;München;http://www.km.bayern.de/schule/0753.html
196;Gymnasium;Städtisches Theodolinden-Gymnasium München  ;Am Staudengarten 2;81547;München;http://www.km.bayern.de/schule/0196.html
1727;Wirtschaftsschule;Staatl. Wirtschaftsschule München an der Bayer. Landesschule für Körperbehinderte ;Kurzstr. 2;81547;München;http://www.km.bayern.de/schule/1727.html
2171;Volksschule (Grund- u. Mittelschulen);Grundschule München, Fromundstraße 5  ;Fromundstr. 5;81547;München;http://www.km.bayern.de/schule/2171.html
2240;Volksschule (Grund- u. Mittelschulen);Grundschule München, Rotbuchenstraße 81  ;Rotbuchenstr. 81;81547;München;http://www.km.bayern.de/schule/2240.html
1734;Kaufmännische Berufsfachschule;Staatl. Berufsfachschule für Bürokräfte München an der Bayer. Landesschule für Körperbehinderte;Kurzstr. 2;81547;München;http://www.km.bayern.de/schule/1734.html
2172;Volksschule (Grund- u. Mittelschulen);Mittelschule München, Fromundstraße 5  ;Fromundstr. 5;81547;München;http://www.km.bayern.de/schule/2172.html
2135;Volksschule (Grund- u. Mittelschulen);Mittelschule München, Cincinnatistraße 63  ;Cincinnatistr. 63;81549;München;http://www.km.bayern.de/schule/2135.html
2070;Volksschule (Grund- u. Mittelschulen);Grundschule München, Lincolnstraße 62  ;Lincolnstr. 62;81549;München;http://www.km.bayern.de/schule/2070.html
1861;Berufsfachschule des Gesundheitswesens;Berufsfachschule für pharm.-techn. Assistenten des Vereins zur Unter- haltung der pharm.-techn. Lehran- stalten in Bayern e.V. München;Chiemgaustr. 116;81549;München;http://www.km.bayern.de/schule/1861.html
1619;Berufsschule;Städt. Berufsschule für Versicherungs- und Personalwesen München ;Lincolnstr. 62;81549;München;http://www.km.bayern.de/schule/1619.html
2134;Volksschule (Grund- u. Mittelschulen);Grundschule München, Balanstraße 153  ;Balanstr. 153;81549;München;http://www.km.bayern.de/schule/2134.html
207;Gymnasium;Erzbischöfliches Edith-Stein-Gymnasium München ;Preysingstr. 105;81667;München;http://www.km.bayern.de/schule/0207.html
2291;Volksschule (Grund- u. Mittelschulen);Mittelschule München, Wörthstraße 2  ;Wörthstr. 2;81667;München;http://www.km.bayern.de/schule/2291.html
2031;Berufsschule;Städt. Berufsschule für zahnmedizinische Fachangestellte München ;Orleansstr. 46;81667;München;http://www.km.bayern.de/schule/2031.html
877;Fachoberschule;Staatliche Fachoberschule für Technik München  ;Orleansstr. 44;81667;München;http://www.km.bayern.de/schule/0877.html
214;Gymnasium;Privatgymnasium Dr. Florian Überreiter München  ;Pariser Str. 30;81667;München;http://www.km.bayern.de/schule/0214.html
879;Fachoberschule;"Kath.Romano-Guardini-Fachoberschule f. Sozialwesen München,Fachobersch. d.Kirchl.Stift.d.öff. Rechts Kath. Bildungsst.f.Sozialber.in Bayern""""";Preysingstr. 91;81667;München;http://www.km.bayern.de/schule/0879.html
2032;Berufsschule;Städt. Berufsschule für Fachkräfte in Arzt- und Tierarztpraxen und pharmazeutisch-kaufm. Angestellte München;Orleansstr. 46;81667;München;http://www.km.bayern.de/schule/2032.html
792;Berufsoberschule;Staatliche Berufsoberschule für Technik München  ;Orleansstr. 44;81667;München;http://www.km.bayern.de/schule/0792.html
2029;Berufsschule;Städt. Berufsschule f. Zahntechnik, Chemie-, Biologie- und Drogerie- berufe München ;Orleansstr. 46;81667;München;http://www.km.bayern.de/schule/2029.html
2415;Volksschule (Grund- u. Mittelschulen);Mittelschule München, Hochstraße 31  ;Hochstr. 31;81669;München;http://www.km.bayern.de/schule/2415.html
1645;Berufsschule;Städt. Berufsschule für das Bäcker- und Konditorenhandwerk München ;Simon-Knoll-Platz 3;81669;München;http://www.km.bayern.de/schule/1645.html
1654;Gewerbliche Berufsfachschule;Private Berufsfachschule für IT und Medien der Mediadesign Hochschule in München ;Claudius-Keller-Str. 7;81669;München;http://www.km.bayern.de/schule/1654.html
1650;Berufsschule;Städt. Berufsschule f. das Hotel-, Gaststätten- und Braugewerbe München ;Simon-Knoll-Platz 3;81669;München;http://www.km.bayern.de/schule/1650.html
1600;Gewerbliche Fachschule;Meisterschule f. d. Konditorenhandwerk (Fachschule d. Landeshauptstadt München);Simon-Knoll-Platz 3;81669;München;http://www.km.bayern.de/schule/1600.html
2197;Volksschule (Grund- u. Mittelschulen);Grundschule München, Hochstraße 31  ;Hochstr. 31;81669;München;http://www.km.bayern.de/schule/2197.html
2138;Volksschule (Grund- u. Mittelschulen);Grundschule München, Bazeillesstraße  8  ;Bazeillesstr. 8;81669;München;http://www.km.bayern.de/schule/2138.html
1183;Fachoberschule;Mediadesign Akademie - Priv. Fachoberschule für Gestaltung der Mediadesign Akademie für Aus- und Weiterbildung GmbH in München;Claudius-Keller-Str. 7;81669;München;http://www.km.bayern.de/schule/1183.html
1656;Berufsschule;Städt. Berufsschule für das Metzgerhandwerk München  ;Simon-Knoll-Platz 3;81669;München;http://www.km.bayern.de/schule/1656.html
1444;Gewerbliche Berufsfachschule;Blocherer-Schule München Berufsfachschule für Kommunikationsdesign ;Grafinger Str. 6;81671;München;http://www.km.bayern.de/schule/1444.html
1698;Gewerbliche Fachschule;Meisterschule f.Inst.u.Heizungsbau d.Zweckverb.Meisterschulen am Ost- bahnhof.Zweckverb.d.Landeshauptst. Mü.u.d.Handwerksk.f.München u.Obb;Mühldorfstr. 6;81671;München;http://www.km.bayern.de/schule/1698.html
1695;Gewerbliche Fachschule;Meisterschule für Metallbau des Zweckverb. Meisterschulen am Ost- bahnhof. Zweckverb.d.Landeshauptst. Mü.u.d.Handwerksk.f.München u.Obb;Mühldorfstr. 6;81671;München;http://www.km.bayern.de/schule/1695.html
1937;Gewerbliche Berufsfachschule;Blocherer-Schule München Berufsfachschule für Innenarchitektur ;Grafinger Str. 6;81671;München;http://www.km.bayern.de/schule/1937.html
1702;Gewerbliche Fachschule;Meisterschule für Friseure des Zweckverb. Meisterschulen am Ost- bahnhof.Zweckverb.d.Landeshauptst. Mü.u.d.Handwerksk.f.München u.Obb;Mühldorfstr. 6;81671;München;http://www.km.bayern.de/schule/1702.html
1870;Gewerbliche Fachschule;Meistersch.f.El.-u.Inform.-Technik d.Zweckverb.Meisterschulen am Ost- bahnhof.Zweckverb.d.Landeshauptst. Mü.u.d.Handwerksk.f.München u.Obb;Mühldorfstr. 6;81671;München;http://www.km.bayern.de/schule/1870.html
1697;Gewerbliche Fachschule;Meisterschule f. Feinwerkmechanik d.Zweckverb.Meisterschulen am Ost- bahnhof.Zweckverb.d.Landeshauptst. Mü.u.d.Handwerksk.f.München u.Obb;Mühldorfstr. 6;81671;München;http://www.km.bayern.de/schule/1697.html
2173;Volksschule (Grund- u. Mittelschulen);Grundschule München, Führichstraße 53  ;Führichstr. 53;81671;München;http://www.km.bayern.de/schule/2173.html
200;Gymnasium;Michaeli-Gymnasium München   ;Hachinger-Bach-Str. 25;81671;München;http://www.km.bayern.de/schule/0200.html
1700;Gewerbliche Fachschule;Meisterschule für Zahntechnik des Zweckverb. Meisterschulen am Ost- bahnhof.Zweckverb.d.Landeshauptst. Mü.u.d.Handwerksk.f.München u.Obb;Mühldorfstr. 6;81671;München;http://www.km.bayern.de/schule/1700.html
2175;Volksschule (Grund- u. Mittelschulen);Mittelschule München, Führichstraße 53  ;Führichstr. 53;81671;München;http://www.km.bayern.de/schule/2175.html
2183;Volksschule (Grund- u. Mittelschulen);Grundschule München, Grafinger Straße 71  ;Grafinger Str. 71;81671;München;http://www.km.bayern.de/schule/2183.html
1696;Gewerbliche Fachschule;Meisterschule f.Landmaschinenmech. d.Zweckverb.Meisterschulen am Ost- bahnhof. Zweckverb.d.Landeshauptst. Mü.u.d.Handwerksk.f.München u.Obb;Mühldorfstr. 6;81671;München;http://www.km.bayern.de/schule/1696.html
1529;Volksschule zur sonderpädagog. Förderung;Sonderpädagogisches Förderzentrum Innsbrucker Ring/Berg-am-Laim-Str./ München Mitte 4 ;Innsbrucker Ring 75;81673;München;http://www.km.bayern.de/schule/1529.html
2139;Volksschule (Grund- u. Mittelschulen);Grundschule München, Berg-am-Laim-Straße 142  ;Berg-am-Laim-Str. 142;81673;München;http://www.km.bayern.de/schule/2139.html
563;Realschule;Erzbischöfliche Maria-Ward-Mädchenrealschule Berg am Laim, München ;Josephsburgstr. 22;81673;München;http://www.km.bayern.de/schule/0563.html
2155;Volksschule (Grund- u. Mittelschulen);Mittelschule München, am Echardinger Grünstreifen, Innsbrucker Ring 75 ;Innsbrucker Ring 75;81673;München;http://www.km.bayern.de/schule/2155.html
1626;Sonstige Berufsfachschule;Heilpraktikerschule Josef Angerer Berufsfachschule f. Naturheilweisen München ;Baumkirchner Str. 20 Rgb.;81673;München;http://www.km.bayern.de/schule/1626.html
559;Realschule;Städtische Ludwig-Thoma-Realschule München  ;Fehwiesenstr. 118;81673;München;http://www.km.bayern.de/schule/0559.html
2158;Volksschule (Grund- u. Mittelschulen);Grundschule München, Ernst-Reuter-Straße 4  ;Ernst-Reuter-Str. 4;81675;München;http://www.km.bayern.de/schule/2158.html
558;Realschule;Städtische Fridtjof-Nansen- Realschule München  ;Ernst-Reuter-Str. 4;81675;München;http://www.km.bayern.de/schule/0558.html
2208;Volksschule (Grund- u. Mittelschulen);Grundschule München, Kirchenstraße 11  ;Kirchenstr. 11;81675;München;http://www.km.bayern.de/schule/2208.html
353;Gymnasium;Bilinguales Gymnasium Phorms München  ;Maria-Theresia-Str. 35;81675;München;http://www.km.bayern.de/schule/0353.html
560;Realschule;Städtische Adalbert-Stifter- Realschule München  ;Flurstr. 4;81675;München;http://www.km.bayern.de/schule/0560.html
2232;Volksschule (Grund- u. Mittelschulen);Bilinguale Grundschule Phorms München, Ersatzschule in freier Trägerschaft der Phorms Bavaria gGmbH;Maria-Theresia-Str. 35;81675;München;http://www.km.bayern.de/schule/2232.html
2165;Volksschule (Grund- u. Mittelschulen);Grundschule München, Flurstraße 4  ;Flurstr. 4;81675;München;http://www.km.bayern.de/schule/2165.html
1452;Gewerbliche Berufsfachschule;Priv. Berufsfachschule für Design München - Schwerpunkt Grafikdesign ;Einsteinstr. 42;81675;München;http://www.km.bayern.de/schule/1452.html
1550;Berufsfachschule des Gesundheitswesens;Berufsfachschule f.Notfallsanitäter (Walner-Schulen) des Vereins zur Förderung der Aus- und Fortbildung in den med. Berufen e.V. München;Grillparzerstr. 8;81675;München;http://www.km.bayern.de/schule/1550.html
1939;Kaufmännische Berufsfachschule;Priv. Berufsfachschule für medizin. Fachangestellte (Walner-Schulen) d. Vereins z.Förd.d.Ausb.u.Fortbildung i.d.med.Assistenzber. e.V., München;Grillparzer Str. 8;81675;München;http://www.km.bayern.de/schule/1939.html
1604;Berufsschule;Städt. Berufsschule zur Berufsvorbereitung am Bogenhauser Kirchplatz München ;Bogenhauser Kirchplatz 3;81675;München;http://www.km.bayern.de/schule/1604.html
191;Gymnasium;Max-Josef-Stift München   ;Mühlbaurstr. 15;81677;München;http://www.km.bayern.de/schule/0191.html
2267;Volksschule (Grund- u. Mittelschulen);Mittelschule München, Stuntzstraße 55  ;Stuntzstr. 55;81677;München;http://www.km.bayern.de/schule/2267.html
2144;Volksschule (Grund- u. Mittelschulen);Sokrates-Schule, Priv. Volksschule der Republik Griechenland, München, an der Zamdorfer Straße (Grund- und Teilhauptschule I);Zamdorfer Str. 26;81677;München;http://www.km.bayern.de/schule/2144.html
2266;Volksschule (Grund- u. Mittelschulen);Grundschule München, Stuntzstraße 55  ;Stuntzstr. 55;81677;München;http://www.km.bayern.de/schule/2266.html
2179;Volksschule (Grund- u. Mittelschulen);Grundschule München, Gebelestraße 2  ;Gebelestr. 2;81679;München;http://www.km.bayern.de/schule/2179.html
373;Gymnasium;Städtisches Werner-von-Siemens- Gymnasium München  ;Quiddestr. 4;81735;München;http://www.km.bayern.de/schule/0373.html
735;Realschule;Städtische Werner-von-Siemens- Realschule München  ;Quiddestr. 4;81735;München;http://www.km.bayern.de/schule/0735.html
1016;Schule besonderer Art;Städtische Schulartunabhängige Orientierungsstufe München-Neuperlach ;Quiddestr. 4;81735;München;http://www.km.bayern.de/schule/1016.html
1639;Sonstige Berufsfachschule;Theaterschule Yorick Berufsfachschule für Theater und Theaterpädagogik der FestSpielHaus gGmbH München;Quiddestr. 17;81735;München;http://www.km.bayern.de/schule/1639.html
2226;Volksschule (Grund- u. Mittelschulen);Grundschule München, Max-Kolmsperger-Straße 6  ;Max-Kolmsperger-Str. 6;81735;München;http://www.km.bayern.de/schule/2226.html
2207;Volksschule (Grund- u. Mittelschulen);Grundschule München, Karl-Marx-Ring 63  ;Karl-Marx-Ring 63;81735;München;http://www.km.bayern.de/schule/2207.html
2265;Volksschule (Grund- u. Mittelschulen);Grundschule München, Strehleranger 4  ;Strehleranger 4;81735;München;http://www.km.bayern.de/schule/2265.html
2128;Volksschule (Grund- u. Mittelschulen);Mittelschule München, Albert-Schweitzer-Straße 59  ;Albert-Schweitzer-Str. 59;81735;München;http://www.km.bayern.de/schule/2128.html
2299;Volksschule (Grund- u. Mittelschulen);Grundschule München, Theodor-Heuss-Platz 6  ;Theodor-Heuss-Platz 6;81737;München;http://www.km.bayern.de/schule/2299.html
2019;Volksschule zur sonderpädagog. Förderung;Sonderpädagogisches Förderzentrum München Süd-Ost Neuperlach  ;Gerhart-Hauptmann-Ring 15;81737;München;http://www.km.bayern.de/schule/2019.html
711;Realschule;Städtische Wilhelm-Röntgen- Realschule München  ;Klabundstr. 8;81737;München;http://www.km.bayern.de/schule/0711.html
271;Gymnasium;Privates Jules Verne Gymnasium der Jules Verne Campus gGmbH in München ;Bayerwaldstr. 8;81737;München;http://www.km.bayern.de/schule/0271.html
2295;Volksschule (Grund- u. Mittelschulen);Grundschule München, Kafkastraße 9  ;Kafkastr. 9;81737;München;http://www.km.bayern.de/schule/2295.html
2234;Volksschule (Grund- u. Mittelschulen);Grundschule München, Pfanzeltplatz 10  ;Pfanzeltplatz 10;81737;München;http://www.km.bayern.de/schule/2234.html
1331;Berufsfachschule des Gesundheitswesens;Private Berufsfachschule für Physiotherapie der IFBA gem. GmbH in München ;Charles-de-Gaulles-Str. 2 - 3;81737;München;http://www.km.bayern.de/schule/1331.html
769;Realschule;Städtische Wilhelm-Busch- Realschule München  ;Krehlebogen 16;81737;München;http://www.km.bayern.de/schule/0769.html
2052;Volksschule (Grund- u. Mittelschulen);Private Jules Verne Grundschule der Jules Verne Campus gemeinnützige GmbH in München;Bayerwaldstr. 8 - 18;81737;München;http://www.km.bayern.de/schule/2052.html
2297;Volksschule (Grund- u. Mittelschulen);Mittelschule München, Gerhart-Hauptmann-Ring 15  ;Gerhart-Hauptmann-Ring 15;81737;München;http://www.km.bayern.de/schule/2297.html
2259;Volksschule (Grund- u. Mittelschulen);Grundschule München, Rennertstraße 10  ;Rennertstr. 10;81739;München;http://www.km.bayern.de/schule/2259.html
2449;Volksschule (Grund- u. Mittelschulen);Grundschule München, Dietzfelbingerplatz 5  ;Dietzfelbingerplatz 5;81739;München;http://www.km.bayern.de/schule/2449.html
1026;Ausländische Schule;Europäische Schule München   ;Elise-Aulinger-Str. 21;81739;München;http://www.km.bayern.de/schule/1026.html
962;Gymnasium;Städtisches Heinrich-Heine- Gymnasium München  ;Max-Reinhardt-Weg 27;81739;München;http://www.km.bayern.de/schule/0962.html
2178;Volksschule (Grund- u. Mittelschulen);Grundschule München, Gänselieselstraße 33  ;Gänselieselstr. 33;81739;München;http://www.km.bayern.de/schule/2178.html
2166;Volksschule (Grund- u. Mittelschulen);Grundschule München, Forellenstraße 5  ;Forellenstr. 5;81825;München;http://www.km.bayern.de/schule/2166.html
2163;Volksschule (Grund- u. Mittelschulen);Mittelschule München, Feldbergstraße 85  ;Feldbergstr. 85;81825;München;http://www.km.bayern.de/schule/2163.html
2205;Volksschule (Grund- u. Mittelschulen);Mittelschule München, Inzeller Weg 4  ;Inzeller Weg 4;81825;München;http://www.km.bayern.de/schule/2205.html
2162;Volksschule (Grund- u. Mittelschulen);Grundschule München, Feldbergstraße 85  ;Feldbergstr. 85;81825;München;http://www.km.bayern.de/schule/2162.html
666;Realschule;Priv. Pestalozzi Realschule München  ;Truderinger Str. 265 b;81825;München;http://www.km.bayern.de/schule/0666.html
2065;Volksschule (Grund- u. Mittelschulen);Grundschule München, Markgrafenstraße 33  ;Markgrafenstr. 33;81827;München;http://www.km.bayern.de/schule/2065.html
2277;Volksschule (Grund- u. Mittelschulen);Grundschule München, Turnerstraße 46  ;Turnerstr. 46;81827;München;http://www.km.bayern.de/schule/2277.html
152;Gymnasium;Gymnasium München-Trudering   ;Friedenspromenade 64;81827;München;http://www.km.bayern.de/schule/0152.html
2233;Volksschule (Grund- u. Mittelschulen);Mittelschule München, Lehrer-Wirth-Straße 31  ;Lehrer-Wirth-Str. 31;81829;München;http://www.km.bayern.de/schule/2233.html
3053;Volksschule (Grund- u. Mittelschulen);Grundschule München, Ilse-von-Twardowski-Platz 1  ;Ilse-von-Twardowski-Platz 1;81829;München;http://www.km.bayern.de/schule/3053.html
2214;Volksschule (Grund- u. Mittelschulen);Grundschule München, Lehrer-Götz-Weg 21  ;Lehrer-Götz-Weg 21;81829;München;http://www.km.bayern.de/schule/2214.html
2084;Volksschule (Grund- u. Mittelschulen);Grundschule München, Lehrer-Wirth-Straße 31  ;Lehrer-Wirth-Str. 31;81829;München;http://www.km.bayern.de/schule/2084.html
1031;Ausländische Schule;Privates Lyzeum I der Republik Griechenland in München  ;Schatzbogen 29;81829;München;http://www.km.bayern.de/schule/1031.html
2061;Volksschule (Grund- u. Mittelschulen);Grundschule München, Astrid-Lindgren-Straße 11  ;Astrid-Lindgren-Str. 11;81829;München;http://www.km.bayern.de/schule/2061.html
2022;Berufsschule;Städt. Berufsschule für Rechts- und Verwaltungsberufe München  ;Astrid-Lindgren-Str. 1;81829;München;http://www.km.bayern.de/schule/2022.html
1531;Volksschule zur sonderpädagog. Förderung;Sonderpädagogisches Förderzentrum München-Ost an der Astrid-Lindgren-Str. 5 ;Astrid-Lindgren-Str. 5;81829;München;http://www.km.bayern.de/schule/1531.html
